Investor ID,Degree_Global,Betweenness_Global,Closeness_Global,Eigenvector_Global,Degree_HomeCountry,Betweenness_HomeCountry,Closeness_HomeCountry,Eigenvector_HomeCountry
244,0.00115936859002943,5.061317781486392e-05,0.30669886234710536,6.843634018597945e-05,0.0,0.0,0.0,2.3224281687183937e-25
145,0.002407919379291893,0.000710317574488179,0.3116154840583446,0.0006163293606699425,0.015113350125944584,0.0019761308992617558,0.26772497024386194,0.009125407227907702
196,0.00231873718005886,0.000372107059562897,0.2925573457354899,5.20765524378834e-05,0.08,0.012845143845143845,0.31203354297693925,0.09152441171379601
132,0.006421118344778382,0.000983944862691058,0.3235252569920034,0.0008367003410860272,0.013333333333333334,0.0,0.23967793880837357,0.013176259257201006
142,0.0027646481762240256,0.0005292642070252114,0.31309384843639987,0.0003591800694679165,0.00423728813559322,0.0008643380027864311,0.22591228181128256,0.07014646627150534
118,0.002586283777757959,0.0005728528012753731,0.31856069969779643,0.00016682707179159012,0.017632241813602016,0.0051363054339677765,0.2784339690536164,0.02548984261886877
172,0.001248550789262463,0.00024876940274850314,0.26791669321031814,1.6870732483202205e-05,0.02666666666666667,0.000564993564993565,0.22969135802469134,0.012950294922895173
237,0.0002675465976990992,0.0,0.2472014530407118,1.5489526935309539e-06,0.0,0.0,0.0,0.5773502691896258
201,0.003210559172389191,0.0006327913915179415,0.3067604626006469,0.0031196050724385835,0.004901960784313725,0.0,0.2948410432134019,0.012431783528842808
162,0.001248550789262463,0.00028855861477472897,0.29580321618453764,0.0012301861054851229,0.05333333333333334,0.006895323895323897,0.30815734989648036,0.07185351059129258
262,0.0,0.0,0.0,9.405884809521584e-41,0.0,0.0,0.0,2.3224281687183937e-25
264,0.0003567287969321323,4.634427637583203e-06,0.27347459053966705,0.0004968181434607867,0.013333333333333334,0.0,0.24084142394822006,0.013094641156918104
127,0.004369927762418621,0.0007600794406035389,0.3279715210306689,0.00024651360765261693,0.005037783375314861,3.7243678423408396e-05,0.2260015982578055,0.007556035554817487
69,0.005618478551681084,0.0008931962276677987,0.3298536234282903,0.00032274577501261836,0.017064846416382253,0.005493584761296466,0.2762917691880308,0.0076869344784411195
124,0.0017836439846606617,9.841168604106474e-05,0.2981708958767778,8.467844112987016e-05,0.08695652173913043,0.004517221908526256,0.33444816053511706,0.01879374114651977
19,0.0029430125746900916,0.0004416580271579841,0.30085591069782036,7.416883579114739e-05,0.0,0.0,0.0,1.225932432081979e-69
2,0.01819316864353875,0.011699132807203506,0.37538062717452847,0.0031686456791912695,0.028601694915254237,0.02468319288395027,0.2620306405122717,0.04797114758873071
119,0.0115936859002943,0.00038771525277303786,0.32628992377945876,0.0013392340607467819,0.0031779661016949155,1.1991057143312464e-05,0.19419931244003835,0.0016725785506991682
177,0.0016944617854276285,1.4937851998931814e-05,0.28394060612853544,3.466621652217021e-05,0.10666666666666667,0.011225511225511223,0.33522522522522524,0.18965133396794184
81,0.002586283777757959,0.0006264630878489168,0.32750936290153615,0.0008074208763591595,0.3170731707317073,0.01823488523273316,0.47834743653558986,0.22174365759683368
156,0.0020511905823597607,0.0003244146801986721,0.3165610293002619,0.00013488501858414004,0.3170731707317073,0.02471689377894543,0.47834743653558986,0.1604285105180735
207,0.0005350931953981984,0.00035166575842387424,0.2623289324636915,4.298256308313578e-06,0.013333333333333334,0.0,0.2570639032815199,0.03265246123542051
6,0.00115936859002943,7.86241984944104e-05,0.2723321524926829,1.846208177092048e-05,0.001059322033898305,0.0,0.001059322033898305,8.626732569227823e-56
108,0.0008918219923303309,8.293106435837392e-05,0.2883050357996318,5.289104807236255e-05,0.012658227848101266,0.0011959472170711388,0.1375389606259144,0.02667171547932345
272,0.002407919379291893,0.0001476266209754931,0.28222416035472636,3.441616304885323e-05,0.013333333333333334,0.0,0.21385057471264368,0.0037777731079399537
280,0.0021403727815927937,2.295283936013923e-06,0.28140702365123565,0.003045808861139693,0.0,0.0,0.0,9.152939684992196e-36
259,0.0,0.0,0.0,9.405884809521584e-41,0.0,0.0,0.0,2.3224281687183937e-25
109,0.00347810577008829,0.0009591635283537079,0.329416596597065,0.0008035622365056455,0.12727272727272726,0.00553203997648442,0.31370038412291934,0.1398803524472072
263,0.0018728261838936947,0.00022203405021603583,0.2892801461810094,0.00021784270840584258,0.04,0.00751958451958452,0.30068686868686867,0.05756839707981959
210,0.0002675465976990992,3.036134265822117e-06,0.24902673163509143,4.51362509557166e-06,0.013333333333333334,0.0,0.2531292517006803,0.022933278823581923
131,0.005083385356282885,0.0018836750217433628,0.3223546898196269,0.0006788747439533611,0.1,0.0,0.22727272727272727,0.2118232227098768
252,0.0003567287969321323,0.0,0.2574955597918532,7.481614362267781e-06,0.0,0.0,0.0,2.1961787098917056e-66
200,0.0029430125746900916,0.00039204397175039235,0.3033743549433258,0.0010517390561832725,0.0,0.0,0.0,1.7252005273365506e-35
228,0.0008918219923303309,1.8623840401387882e-05,0.2799627014391365,1.3517596205449215e-05,0.06666666666666667,0.0,0.32008602150537635,0.10980850337452848
265,0.00044591099616516543,3.977087015386777e-09,0.2318180282000422,7.530720126691144e-07,0.0,0.0,0.0,2.3224281687183937e-25
251,0.00017836439846606616,0.0,0.23225111642860002,1.625332387784293e-06,0.001059322033898305,0.0,0.16102258384421206,0.00011815935516403366
153,0.0013377329884954963,3.909569819948731e-05,0.2858078873621981,5.014790338220464e-05,0.02666666666666667,0.021621621621621623,0.23625396825396827,0.009343297722809375
