company_id,organization_name,founded_year,headquarters_country,number_of_founders,age,hub_binary,b2b_binary,years_to_seed,total_seed_funding_m,number_seed_rounds,avg_seed_investor_distance,avg_seed_investor_pairwise_distance,average_seed_investors_portfolio_organizations,avg_age_of_seed_investors,specific_vc_in_seed_binary,target_vc_in_seed_binary,hub_vc_in_seed_binary,accelerator_funding_binary,angel_group_funding_binary,micro_vc_funding_binary,corporate_vc_funding_binary,homecountry_investor_in_seed_binary,seed_investor_same_city,energy,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,information_technology,communication_services,utilities,real_estate,other,degree_global,betweenness_global,closeness_global,eigenvector_global,degree_homecountry,betweenness_homecountry,closeness_homecountry,eigenvector_homecountry,success,exit_binary,funding_success
1903,Dynamixyz,2010,France,3.0,4,False,False,4,0.624448,1,208.91328772455,0.0,24.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,0.001524943722315,2.4531947806267017e-05,0.3077880862492306,0.0001136661141962,0.0120567375886524,0.0008833643300834,0.3012912417740626,0.0009565329599923,True,True,False
3561,payper,2022,France,2.0,0,True,True,0,2.794660476152623,1,342.60840402510934,0.0,350.0,11.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0103115242175586,0.0,0.3459653867680899,0.0005064798631594,0.0120567375886524,0.0,0.3221063563496924,0.0047895735061952,False,False,False
1988,Fermentalg,2009,France,1.0,0,False,True,0,2.87,1,327.886444970703,495.9286243368725,22.333333333333332,10.0,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,0.0015975600900442,0.000100196147698,0.3163581662147086,1.0963021561454138e-05,0.0085106382978723,0.0007614526614302,0.3071157264002437,0.0012193403639841,True,True,True
2579,Hoggo,2018,France,2.0,1,True,True,1,2.650865,1,877.1051733706614,0.0,698.0,6.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.011691235204415,0.0013284164884624,0.3639918920094677,0.0005659858656377,0.025531914893617,0.005358485288016,0.3620750966845867,0.0096720915734217,False,False,False
1843,WhiteQuest,2013,France,1.0,3,False,True,3,0.110455,1,12.433437590554654,0.0,22.0,10.0,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,0.0115460024689565,0.0031459986363421,0.3599163772272543,0.000358807818109,0.0241134751773049,0.0085649560981659,0.3464768157288695,0.0052776766591849,False,False,False
2213,Veesion,2018,France,3.0,0,True,True,0,2.794660476152623,1,0.0,0.0,79.5,0.5,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0041391329605693,0.0005467780641715,0.3226700803317959,0.0003727597778589,0.0326241134751773,0.0017125688217528,0.3576472744905562,0.0273826905334023,False,False,False
1857,Mipsology,2015,France,1.0,2,True,True,2,2.794660476152623,1,17.20385270422178,0.0,381.0,35.0,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0066807058310943,0.0003137176654457,0.3529324579604791,0.0004326434052177,0.0319148936170212,0.0010325756864991,0.3676613981762918,0.0323260532545467,True,True,False
1681,Yelloan,2015,France,3.0,2,True,False,2,1.879938,1,0.0,0.0,197.0,20.0,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0041391329605693,0.0006502316077251,0.3307651857550249,2.652531071176254e-05,0.0198581560283687,0.0006840148134894,0.3234828792400757,0.0019483255956102,False,False,False
2286,Fairbrics,2019,France,2.0,1,True,True,1,7.197822,2,726.355028198394,1079.0144719961495,55.333333333333336,5.7,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0011618618836685,3.052584191534549e-05,0.3118157588146799,0.0001233703795341,0.0035460992907801,0.0001226815858369,0.2627761677796653,0.0002282541269566,False,False,False
1960,Argolight,2012,France,2.0,1,False,True,1,0.497238,1,149.66878698442238,297.95881717293145,8.333333333333334,3.5,False,False,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,0.0029046547091714,0.000731179301091,0.3345570941369449,0.0002426969528914,0.0106382978723404,0.0015893977726074,0.3201032073674182,0.0031955267164928,False,False,False
2737,Youree,2020,France,3.0,2,True,True,2,2.794660476152623,1,1482.9444708599565,0.0,19.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0006535473095635,1.1823854707635955e-05,0.2811357288574847,4.0437546180051445e-06,0.002127659574468,4.1803226165199097e-05,0.2380345715162821,4.1828122017077865e-05,False,False,False
1853,Waga Energy SA,2015,France,3.0,0,False,True,0,2.794660476152623,1,481.2752595031624,0.0,90.0,7.0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0017427928255028,0.0,0.294913199116925,7.483797603467416e-06,0.0170212765957446,0.0,0.3131698451246097,0.0025211493665229,False,False,False
2150,Pennylane,2020,France,7.0,0,True,True,0,4.365654,1,438.5525866853307,877.1051733706614,539.5,22.5,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,0.014741122649045,0.0013086827474006,0.3718290878747578,0.0004007938067428,0.050354609929078,0.0085080729412997,0.3934010680577869,0.0378545069775856,True,False,True
2485,MyDataModels,2018,France,3.0,1,False,True,1,7.563131,2,1024.175066933309,350.99396867903437,222.33333333333337,18.0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,0.0115460024689565,0.0004547002786398,0.3752673733778475,0.0009769937480184,0.0092198581560283,0.00041029561822,0.3170275667940431,0.0046287125143511,False,False,False
2094,wezzoo,2012,France,1.0,1,True,False,1,0.65,1,264.06959986596473,0.0,230.0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0.0076973349793043,6.021742515640408e-05,0.3257048235130866,0.0004169250850903,0.0184397163120567,0.0004427840350056,0.3354574800878575,0.0061761904240025,False,False,False
1507,Alkion BioInnovations,2011,France,4.0,10,True,True,10,0.645377,1,270.0195707178622,0.0,659.0,64.0,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,0.0038486674896521,0.0002121091027484,0.3280496810345262,0.0001398786174063,0.0070921985815602,0.0002102192867218,0.3160930713871336,0.0032340614406684,False,False,False
2864,TOOPI Organics,2019,France,1.0,0,False,True,0,1.08735,2,334.76287872167075,581.7272400460885,22.0,18.5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,0.0019606419286907,0.0001149951551217,0.3232805437532994,2.3647335280616254e-05,0.0049645390070921,0.0001213416038242,0.3069692017216177,0.0016512144788926,False,False,False
2155,GitGuardian,2017,France,2.0,1,True,True,1,2.794660476152623,1,877.1051733706614,0.0,32.0,2.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0031225038123593,7.69302149484771e-05,0.3165972530562371,3.171833611324757e-05,0.0063829787234042,0.0006152074355227,0.2946004793079261,0.0012074099700663,True,False,True
2894,BONE 3D,2018,France,1.0,1,True,True,1,1.559008,1,0.0,0.0,13.0,1.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,0.001524943722315,0.0001332098350809,0.3099773892615775,0.0002256419955723,0.0035460992907801,9.77552485365926e-05,0.2890419796983425,0.0028932218212873,False,False,False
1897,Cleanfox,2016,France,1.0,0,True,True,0,2.794660476152623,1,342.60840402510934,0.0,15.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,0.0010892455159392,1.6931301599538856e-05,0.3139566464344307,0.0001151251525537,0.0070921985815602,0.0003874966984714,0.3058020184451096,0.0012003902454567,False,False,False
2019,Deliver.ee,2013,France,2.0,1,True,True,1,2.794660476152623,1,143.57039621309505,287.1407924261901,92.0,1.0,True,False,True,True,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,0.00406651659284,0.0003522738647855,0.3392060264624211,0.0003624173189687,0.026241134751773,0.0042566822019746,0.3380128430830106,0.0100631282172255,True,True,False
2610,Quortex,2018,France,3.0,2,False,True,2,2.802376,1,154.08972458569414,308.12846758670935,116.5,17.5,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,0.0048652966378621,0.0002206302928135,0.3214401307669065,2.296481967459619e-05,0.0411347517730496,0.0048531272174149,0.3552774416391555,0.0110673397452407,True,True,False
1879,News Republic,2008,France,2.0,1,False,False,1,1.3,1,912.3636897003552,0.0,59.0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0008713964127514,0.0,0.2832883103510708,8.07776054310618e-06,0.0,0.0,0.0,1.1876262166942208e-190,True,True,False
1542,Kombo,2016,France,4.0,2,True,False,2,0.739773,1,287.1407924261901,0.0,113.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0010892455159392,1.4791202747399112e-05,0.314534555394153,0.000121725160202,0.0035460992907801,0.0001658753902599,0.2722841501517184,0.0003533589808815,False,False,False
1711,RUBIX S&I,2016,France,1.0,2,False,True,2,2.30754,1,353.0169500768453,0.0,58.0,21.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0015975600900442,3.9126352269941866e-05,0.3099330021506358,0.0001151206979969,0.0120567375886524,0.0,0.3326822372329424,0.005294405176399,False,False,False
1927,UbiCast,2007,France,1.0,4,False,True,4,0.35,1,283.10475167568006,0.0,230.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0076973349793043,6.021742515640408e-05,0.3257048235130866,0.0004169250850903,0.0184397163120567,0.0004427840350056,0.3354574800878575,0.0061761904240025,False,False,False
1772,HIKOB,2011,France,1.0,1,False,True,1,0.399522,1,392.27918218713705,0.0,8.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.0002904654709171,0.0,0.2662478006214898,7.603811877343847e-07,0.002127659574468,0.0,0.2669186670020786,0.0002434634741072,False,False,False
2075,LittleCorner,2015,France,1.0,1,True,False,1,2.794660476152623,1,411.8271580970157,0.0,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.000508314574105,5.444024087857482e-06,0.2405219699426553,6.027678477116949e-08,0.0028368794326241,0.000443646215748,0.2309016496710965,4.050709621160581e-05,False,False,False
2708,TechnoCarbon,2018,France,2.0,4,True,True,4,0.991653,1,0.0,0.0,5.0,8.0,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,0.000508314574105,3.4456650544320877e-07,0.2745502784954608,3.838741000208667e-06,0.0,0.0,0.0,1.1876262166942208e-190,False,False,False
1590,AÉRYNE,2014,France,1.0,3,True,False,3,2.794660476152623,1,1543.783158413782,0.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.0003630818386464,0.0,0.2565894002037815,3.4279329843176683e-06,0.0,0.0,0.0,1.1876262166942208e-190,False,False,False
1685,Roofstreet,2015,France,2.0,3,True,True,3,1.228773,1,0.0,0.0,156.0,10.0,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,0.004574831166945,0.0001335654472027,0.3297070865013148,0.0001349417071011,0.0361702127659574,0.0001877270086829,0.341511383656322,0.0429440900538254,False,False,False
1899,Kwaga,2008,France,1.0,1,True,True,1,0.794867,1,342.60840402510934,0.0,422.0,2.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0185171737709679,0.0007753521456473,0.3688823383926655,0.0013651128684864,0.0120567375886524,0.0016872199016823,0.3161707355324376,0.0041288594665926,False,False,False
3109,DinMo,2022,France,1.0,0,True,True,0,5.523251,2,1370.4736783944495,2677.24147736201,158.625,8.1,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0214218284801394,0.0007982398889424,0.3740029007607001,0.0011758583278979,0.0312056737588652,0.0022191395279039,0.3470374578255181,0.0068242171485278,False,False,False
1249,Evaneos,2009,France,2.0,2,True,False,2,0.986335,1,0.0,0.0,92.0,1.0,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,0.0047200639024036,0.0004833062227534,0.3332093889032121,3.4915722857431146e-05,0.026241134751773,0.0027682035135404,0.3411492294848943,0.0057685098644154,True,False,True
1983,CopSonic,2013,France,1.0,4,False,True,4,2.794660476152623,1,577.888452675134,0.0,230.0,7.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,0.0076973349793043,6.021742515640408e-05,0.3257048235130866,0.0004169250850903,0.0184397163120567,0.0004427840350056,0.3354574800878575,0.0061761904240025,False,False,False
1286,ENTEROME,2012,France,2.0,0,True,True,0,2.006056,1,0.0,0.0,197.0,14.0,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,0.0029046547091714,0.0003699668798376,0.3268360276617957,2.1822824137096717e-05,0.0170212765957446,0.0002453229912131,0.3186762985678606,0.0016994275218411,True,False,True
2096,Lumenaki,2015,France,3.0,0,True,True,0,0.275,1,264.06959986596473,0.0,14.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0007987800450221,9.436182439190412e-05,0.2940584363180443,7.88214268744038e-06,0.0028368794326241,0.0004426759356997,0.2689830463246282,0.0001440366870924,False,False,False
2858,PixelMe,2017,France,3.0,1,True,True,1,1.3,1,0.0,0.0,99.0,10.0,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,0.0023963401350664,0.0001273755631587,0.3251502935181219,2.7329741388144167e-05,0.0148936170212765,0.0008318211752917,0.3305458242016494,0.0032534734158489,False,False,False
2732,Yeeld,2017,France,2.0,0,True,False,0,0.711714,1,0.0,0.0,11.0,9.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,0.000508314574105,0.0,0.2798332770882992,2.290768865535944e-06,0.0042553191489361,0.0,0.2856414858195386,0.0010459996796631,False,False,False
1557,Mirakl Target2Sell,2012,France,2.0,2,True,True,2,3.020238,2,292.5372567880787,0.0,9.0,4.5,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,7.261636772928619e-05,0.0,0.2782325168315755,1.5986323633152832e-06,0.0,0.0,0.0,1.1876262166942208e-190,True,True,False
2432,Vroomly,2017,France,2.0,1,True,False,1,2.451269,1,209.08985766048852,0.0,39.0,8.0,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.001524943722315,1.7888751640155196e-05,0.2746025273431826,2.2017439957413208e-06,0.0120567375886524,0.0,0.2931909076365963,0.0012043736482983,False,False,False
2743,WIND my ROOF,2018,France,2.0,2,True,True,2,0.220548,1,360.4259127967867,0.0,151.0,10.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0024689565027957,1.555818748041005e-05,0.300092495045957,7.703215615912478e-06,0.0049645390070921,0.000396747572518,0.2956156429168438,0.0016746284412841,False,False,False
2884,Briq,2018,France,2.0,1,True,True,1,2.794660476152623,1,229.77958882698675,0.0,50.0,3.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0018880255609614,0.0001853090711119,0.3239822054464073,0.0001279677459005,0.0056737588652482,0.0001634198411606,0.31773207249803,0.0035915926291661,False,False,False
1802,Short Edition,2011,France,1.0,2,True,False,2,1.602706,1,198.10416979915829,389.5195163546202,68.0,60.5,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,0.0011618618836685,0.0,0.2828502324638727,2.681966384920802e-06,0.0106382978723404,0.0,0.3185185380240152,0.0021356030473545,False,False,False
2314,Kinvent,2018,France,1.0,0,False,True,0,2.794660476152623,1,1781.7953748181128,0.0,27.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,0.0013797109868564,4.2060123099456275e-05,0.3074383353403989,0.0001211878996341,0.001418439716312,0.0,0.2434383075325428,0.0001045384463328,True,False,True
1923,Parkmatch,2016,France,2.0,1,False,False,1,2.794660476152623,1,562.299707559819,0.0,39.0,7.0,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0.0017427928255028,9.533902150104648e-05,0.2957055974477717,7.247381426879705e-06,0.0127659574468085,0.0002290002316437,0.2940619043914582,0.0012240905475222,False,False,False
1306,Kardinal,2015,France,3.0,4,True,True,4,2.210299,1,0.0,0.0,99.0,11.0,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0021058746641492,6.934417970149763e-05,0.3170455487686773,0.0001258746712341,0.0148936170212765,0.0007830092786146,0.3242981082704186,0.0031148613323458,False,False,False
1523,Nestwave,2014,France,1.0,8,True,True,8,0.420377,1,404.6318395930921,0.0,25.0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0013797109868564,0.0,0.3051124855652513,2.307496412835896e-05,0.000709219858156,0.0,0.2417461757687434,5.526531323878225e-05,True,True,False
2476,Swoopin,2019,France,4.0,2,True,True,2,5.933148,1,391.812013689019,0.0,36.0,8.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0.0016701764577735,6.441003764100757e-05,0.3216869636639532,0.0001331178890483,0.0063829787234042,0.0003519940717091,0.3094048794462662,0.0022790047421801,False,False,False
1938,In HairCare,2016,France,2.0,6,True,False,6,2.794660476152623,1,3248.7076675630187,6304.816915894473,25.5,5.5,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0007987800450221,1.5055116268528827e-05,0.2664881950897519,1.3383855417758844e-06,0.0049645390070921,0.0,0.2490448797400853,0.0001122997959885,False,False,False
1539,Fasteesh,2016,France,2.0,5,False,False,5,1.69706,1,391.812013689019,0.0,4.0,9.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,0.0024689565027957,0.0004117587610117,0.3335774247544062,0.0001338149933555,0.0035460992907801,0.0001656759461731,0.2721114175548787,0.0009478779737073,False,False,False
1277,Yogosha,2015,France,4.0,2,True,True,2,1.43496,1,195.9060068445095,391.812013689019,81.0,4.5,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,0.0063176239924478,0.0005755033500292,0.3425885119664913,0.0001548253285711,0.0468085106382978,0.0079968619792177,0.3617697198810855,0.0114325224238617,False,False,False
2248,Ascendance,2018,France,4.0,3,False,True,3,6.382534,1,487.0632182670104,601.2660196087135,64.66666666666667,16.7,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,0.0036308183864643,0.0003067334127585,0.3279916836670654,0.0001387083443419,0.0276595744680851,0.0045733944061681,0.3427850009635112,0.0105100294257491,True,False,True
1792,Bon de Visite,2015,France,1.0,1,True,True,1,0.545434,1,0.0,0.0,12.0,6.0,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,0.0005809309418342,0.0,0.2914974461429326,0.0002284890418051,0.0049645390070921,0.0,0.3052941621867191,0.0058679921460725,False,False,False
2381,ImVitro,2019,France,2.0,1,True,True,1,2.5,2,2352.2765674521997,3436.676198787894,91.16666666666669,10.2,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0.0084234986565971,0.0001109690497744,0.3465840064882249,0.0005320163731629,0.0063829787234042,0.0004261062958579,0.2893019095362008,0.0006320300633211,False,False,False
1230,Therapixel,2013,France,3.0,2,False,True,2,4.838828,1,686.1327359326879,0.0,6.5,10.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,0.0018880255609614,0.0001004161408068,0.3148472064177707,2.0861858935635663e-05,0.0035460992907801,0.0002440518698529,0.2830030555568553,0.0010621319070742,True,False,True
2204,Neoplants,2018,France,2.0,4,True,True,4,20.0,1,3235.8805054142476,5045.909471708422,298.4,19.0,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,0.0187350228741558,0.0010261154645376,0.3742831577114388,0.000948512252269,0.0446808510638297,0.0042233164999156,0.3799276331907355,0.0377563332201421,False,False,False
2444,Mojo,2017,France,4.0,0,False,True,0,5.536749,2,2589.4779498216662,3907.670532807036,39.0,13.0,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0.0098032096434536,0.0006260463939017,0.3533934560551265,0.0004364161444686,0.0085106382978723,0.0002355768889382,0.296911604434015,0.002729337953896,False,False,False
2018,BedyCasa,2007,France,1.0,2,False,False,2,2.008178,2,0.0,0.0,16.0,28.0,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0046474475346743,0.0005437805037768,0.3275532252910381,0.0001410553477773,0.0049645390070921,0.0016060366842785,0.2938604461331403,0.0007357150391088,False,False,False
1475,Sentryo,2014,France,2.0,1,False,True,1,2.202949,2,426.003800838876,432.10751679643954,86.0,12.2,True,False,True,True,False,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,True,0.0104567569530172,0.0012463380384805,0.3406474496528025,0.0003200123412984,0.0283687943262411,0.0031868928166756,0.3482584285837676,0.0049469944278062,True,True,False
2382,Yumgo,2019,France,1.0,1,True,False,1,2.794660476152623,1,0.0,0.0,71.0,8.0,True,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,0.0021784910318785,0.0001410350136929,0.31089757781987,0.0001233707060181,0.0198581560283687,0.0,0.3193089066047199,0.0063183970716183,False,False,False
2688,ShopMeAway,2018,France,3.0,3,True,True,3,0.1,1,1886.9930083270397,0.0,21.0,2.0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.0018880255609614,7.756029565331125e-05,0.3220938694688308,0.0001319885082963,0.0085106382978723,0.0048463364327598,0.3257759224346889,0.0031924615384236,False,False,False
1239,DNA Script,2014,France,3.0,2,True,True,2,2.775003,1,4.591981092805601,0.0,126.5,25.5,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,0.0023237237673371,0.0005216140712907,0.3246625680778447,0.0001258336641041,0.0106382978723404,0.0003383246855686,0.3255286854583914,0.0062589866527153,True,False,True
1917,Librinova,2014,France,1.0,3,True,False,3,2.794660476152623,1,830.8359656368743,0.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0034855856510057,0.0,0.2839076280685975,2.6850483373720423e-05,0.000709219858156,0.0,0.2487079423303095,0.0001392341948447,False,False,False
1386,Drivy,2010,France,2.0,2,True,False,2,2.794660476152623,1,342.60840402510934,0.0,298.0,0.0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,0.0090770459661607,0.0,0.346020695508081,0.0006195626862605,0.0063829787234042,0.0,0.2978738179669031,0.0008351039975683,True,True,True
1813,logmatic.io,2012,France,3.0,3,True,True,3,1.00304,1,0.0,0.0,92.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0027594219737128,0.0002142545376186,0.3051913593512359,1.122132550012553e-05,0.0219858156028368,0.0002616710493668,0.3320812628689087,0.0054894794567341,True,True,False
2406,Nextmind,2017,France,2.0,1,True,True,1,4.6,1,1726.4737467158766,396.0167542263701,36.5,3.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0034855856510057,0.0005780956040327,0.3239741230663288,0.0001284551110553,0.0042553191489361,0.0003978642648913,0.2968431127144224,0.0007076597407575,True,True,False
2211,Aria,2020,France,2.0,1,True,True,1,4.509202,1,0.0,0.0,56.0,6.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0013070946191271,0.0,0.2889678183198814,2.094067122992969e-06,0.0106382978723404,0.0,0.2819489249818189,0.0004836398030549,True,False,True
2821,Graneet,2020,France,3.0,1,True,True,1,2.8,1,877.1051733706614,0.0,61.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0017427928255028,0.0001914899588898,0.3186871833892954,1.7592612670077137e-05,0.0028368794326241,0.0002171879235379,0.2664213030262984,9.862742303563028e-05,False,False,False
2240,Convelio,2017,France,2.0,1,True,True,1,2.119637,2,877.1051733706614,0.0,698.0,5.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0084234986565971,0.0002779174315958,0.3429141750445932,8.597221614471772e-05,0.0148936170212765,0.0006022449350313,0.3234828792400757,0.0044489878506595,True,False,True
2069,Jooce,2007,France,1.0,0,True,True,0,2.794660476152623,1,287.1407924261901,0.0,108.0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.00101662914821,0.0,0.291680765517009,7.479639366294736e-06,0.000709219858156,0.0,0.2114732775048514,6.1066364807316115e-06,False,False,False
2536,C-Risk,2017,France,2.0,5,True,True,5,2.669024,1,1.1942261423442109,0.0,2.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0003630818386464,0.0001455789175329,0.2871468341908147,6.431230342600261e-06,0.000709219858156,0.0,0.2543112437978303,9.979851821968816e-05,False,False,False
1302,Wynd,2013,France,2.0,1,True,True,1,2.0,1,287.1407924261901,0.0,113.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0013797109868564,0.0002191011718231,0.3139262889942417,0.0002288248647995,0.0042553191489361,0.0001182736542708,0.2671403142240027,0.0004177967935444,True,False,True
1698,Tiller Systems,2014,France,4.0,2,True,True,2,1.888128,1,0.0,0.0,136.0,19.0,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,True,True,False,False,False,False,0.0041391329605693,6.46951165599637e-05,0.3238044861894427,0.000483856601952,0.0191489361702127,3.70590059316128e-05,0.3408781175144427,0.0146675011199779,True,True,False
1472,Reezocar,2013,France,3.0,1,True,False,1,2.794660476152623,1,411.8271580970157,0.0,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0003630818386464,8.310670737399147e-07,0.236828717481787,5.132473319716202e-08,0.002127659574468,0.0,0.2099208635590573,8.557652715284099e-06,True,True,False
2083,AmpliSense,2012,France,4.0,1,False,True,1,0.142948,2,1031.5563047944613,0.0,684.0,2.5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.0121269334107907,0.0,0.3377943223595732,0.0007608927997898,0.000709219858156,0.0,0.000709219858156,7.708134842568757e-158,False,False,False
2381,ImVitro,2019,France,2.0,1,True,True,1,2.5,2,2352.2765674521997,3436.676198787894,91.16666666666669,10.2,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0.0084234986565971,0.0001109690497744,0.3465840064882249,0.0005320163731629,0.0063829787234042,0.0004261062958579,0.2893019095362008,0.0006320300633211,False,False,False
1561,Cleany,2012,France,4.0,6,False,False,6,2.794660476152623,2,2971.2550947836676,5837.1161249608285,71.0,5.0,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0073342531406579,0.0002819339222364,0.3504277698565474,0.0001842493642379,0.0304964539007092,0.0016478485737019,0.3389030533623969,0.0086592603287706,False,False,False
