company_id,organization_name,organization_name_url,headquarters_country,latitude,longitude,founded_year,number_of_founders,b2b_binary,hub_binary,energy,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,information_technology,communication_services,utilities,real_estate,other,age,number_seed_rounds,number_seed_investors,mixed_syndicate,one_seed_investor_binary,pre_seed_binary,single_lead_investor,number_lead_seed_investors,lead_investor_in_seed,total_seed_funding_m,low_seed_financing_binary,earliest_seed_round_date,latest_seed_round_date,last_equity_funding_type,year_first_round,average_seed_investors_portfolio_organizations,regional_seed_investor_binary,regional_lead_seed_investor_binary,overregional_seed_investor_binary,overregional_lead_seed_investor_binary,avg_age_of_seed_investors,avg_exits_of_seed_investors,specific_vc_in_seed_binary,specific_lead_vc_in_seed_binary,target_vc_in_seed_binary,target_lead_vc_in_seed_binary,accelerator_funding_binary,accelerator_lead_funding_binary,angel_group_funding_binary,angel_group_lead_funding_binary,micro_vc_funding_binary,micro_vc_lead_funding_binary,corporate_vc_funding_binary,corporate_vc_lead_funding_binary,number_seed_investors_same_city,number_seed_lead_investors_same_city,seed_investor_same_city,seed_lead_investor_same_city,seed_investors_all_same_city,seed_investor_same_city_100,seed_lead_investor_same_city_100,seed_investor_same_city_70,seed_lead_investor_same_city_70,seed_investor_same_city_50,seed_lead_investor_same_city_50,seed_investor_same_city_40,seed_lead_investor_same_city_40,seed_investor_same_city_30,seed_lead_investor_same_city_30,seed_investor_same_city_20,seed_lead_investor_same_city_20,number_homecountry_investors,number_homecountry_lead_investors,homecountry_investor_in_seed_binary,homecountry_lead_investor,all_homecountry_investors_in_seed_binary,hub_vc_in_seed_binary,hub_lead_vc_in_seed_binary,global_investor,all_global_investor,us_investor,all_us_investor,dach_investor,all_dach_investor,european_investor,all_european_investor,vcs_within_50km,top_university_count,top_university_ecosystem_binary,founded_startups_in_environment,successful_startups_in_environment,share_successful_startups_in_environment,log_share_successful_startups_in_environment,distance_to_hub,avg_seed_investor_distance,minimum_seed_vc_distance,max_seed_investor_distance,minimum_seed_vc_distance_non_lead,avg_seed_vc_distance_non_lead,maximum_seed_vc_distance_non_lead,minimum_lead_seed_vc_distance,avg_lead_seed_vc_distance,maximum_lead_seed_vc_distance,avg_seed_investor_pairwise_distance,min_seed_investor_pairwise_distance,max_seed_investor_pairwise_distance,local_portfolio,local_coinv,local_network_score,high_local_net_median,high_local_net_top20,high_portfolio_top20,high_coinv_top20,in_peer_top10_20km,in_coinv_peer_top20_30km,in_portfolio_peer_top20_30km,gdp_growth_founding_year,investment_volume_first_seed_year,exit_binary,funding_success,post_seed_funding,exit_funding_success,exit_round_success,success,exit_date,years_to_exit,peer_coinv_top20_threshold,peer_portfolio_top20_threshold
21806,Medicus AI,https://www.crunchbase.com/organization/medicus,Austria,48.1857192,16.4221587,2015,3.0,True,True,False,False,True,False,False,True,False,True,False,False,False,False,3,1,5,False,False,False,False,0.0,False,1.201077,False,2018-01-01,2018-01-01,Series A,2018,1.0,True,,True,,1.0,0.0,False,,False,,False,,False,,False,,False,,1,0,True,,True,True,,True,,True,,True,,True,,True,,1,,True,,True,True,,False,False,False,False,True,True,True,True,127,2,True,64,18,0.28125,0.2478361639045812,0.004458645788406763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2.31,4.439115601658009,False,False,True,False,True,True,,,7.0,8.0
21814,Farmdok GmbH,https://www.crunchbase.com/organization/farmdok-gmbh,Austria,48.1298877,15.1376585,2015,2.0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,2,2,2,True,False,False,False,1.0,True,0.812195,False,2017-03-28,2018-08-07,Seed,2017,17.0,True,True,True,False,15.5,5.3,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,2,2.0,True,True,False,True,False,False,False,False,False,True,True,True,True,3,0,False,0,0,0.0,0.0,0.09198947074017752,0.11273210354611829,0.03692896971772817,0.26433837120289855,0.26433837120289855,0.26433837120289855,0.26433837120289855,0.03692896971772817,0.03692896971772817,0.03692896971772817,0.20014167707090544,0.0,0.30021251560635814,0.0,0.0,0.0,0,0,0,0,1,1,1,2.31,4.602165676967792,False,False,False,False,False,False,,,0.0,0.0
12643,POP UP SHOPS,https://www.crunchbase.com/organization/pop-up-shops,Switzerland,47.3379535,8.5755735,2015,1.0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,5,1,3,True,False,False,False,1.0,True,0.0,True,2020-05-11,2020-05-11,Series A,2020,73.0,True,True,False,False,3.0,5.7,False,False,False,False,False,False,True,False,False,False,False,False,2,0,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,3,1.0,True,True,True,True,True,False,False,False,False,True,True,True,True,321,2,True,62,21,0.3387096774193548,0.2917062227515063,0.004820192555532147,0.008653120584547105,0.004820192555531908,0.0163189766425775,0.004820192555531908,0.004820192555531908,0.004820192555531908,0.0163189766425775,0.0163189766425775,0.0163189766425775,0.013311155577172145,0.0,0.019966733365758216,32.0,13.0,0.5207465258690706,1,1,1,1,0,1,1,2.31,6.2166061010848646,False,False,True,False,True,True,,,10.0,22.0
12644,Avrios,https://www.crunchbase.com/organization/avrios,Switzerland,47.3744489,8.5410422,2015,3.0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,0,1,2,True,False,False,False,1.0,True,1.8608,False,2015-12-31,2015-12-31,Series B,2015,65.5,True,True,False,False,3.0,15.0,False,False,True,True,False,False,False,False,False,False,False,False,2,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,1.0,True,True,True,True,True,False,False,False,False,True,True,True,True,321,2,True,65,22,0.3384615384615385,0.2915208487589466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2.31,5.707110264748875,True,False,True,True,True,True,2023-01-05,8.0,10.800000000000011,22.80000000000001
12651,healthbank innovation AG,https://www.crunchbase.com/organization/healthbank,Switzerland,47.1951976,8.5253985,2015,2.0,True,True,False,False,False,False,False,True,False,True,False,False,False,False,2,1,2,True,False,False,False,1.0,True,3.504714,False,2017-10-01,2017-10-01,Series A,2017,25.0,True,True,True,False,13.0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,0,0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,1,1.0,True,True,False,True,True,False,False,False,False,True,False,True,True,318,2,True,6,2,0.3333333333333333,0.2876820724517809,0.019966733365758143,0.40403677326661025,0.019966733365758216,0.7881068131674622,0.7881068131674622,0.7881068131674622,0.7881068131674622,0.019966733365758216,0.019966733365758216,0.019966733365758216,0.7762266817518254,0.7762266817518254,0.7762266817518254,0.0,0.0,0.0,0,0,0,0,0,0,0,2.31,5.707110264748875,False,False,True,False,True,True,,,9.0,22.0
15688,Xperiome,https://www.crunchbase.com/organization/raremark,United Kingdom,51.4893335,-0.1440551,2015,2.0,True,True,False,False,False,False,False,True,False,True,False,False,False,False,1,2,2,True,False,False,False,1.0,True,1.561783,False,2016-05-24,2017-05-01,Series A,2016,24.333333333333332,True,True,False,False,5.3,1.7,False,False,False,False,False,False,True,False,False,False,False,False,3,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,2.0,True,True,True,True,True,False,False,False,False,False,False,True,True,1939,5,True,1314,331,0.2519025875190259,0.2246644641549164,0.004639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.1880081363765889,1,0,0,0,0,0,0,2.31,6.803505257608338,False,False,True,False,True,True,,,45.0,65.0
15687,Kafoodle,https://www.crunchbase.com/organization/kafoodle,United Kingdom,51.4893335,-0.1440551,2015,2.0,True,True,False,False,False,False,True,True,False,True,False,False,False,False,3,2,2,False,False,True,False,1.0,True,0.87318,False,2018-09-04,2018-09-04,Venture - Series Unknown,2018,3.0,True,False,True,True,4.0,1.5,False,False,False,False,False,False,False,False,False,False,False,False,1,0,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,1,0.0,True,False,True,True,False,False,False,False,False,False,False,True,True,1939,5,True,1314,330,0.2511415525114155,0.2240563765715694,0.004639509600861782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2.31,7.696667081526462,True,False,True,True,True,True,2023-04-19,8.0,45.0,65.0
12660,SmartWall (SwissPay),https://www.crunchbase.com/organization/swisspay-ch,Switzerland,46.5218269,6.6327025,2015,1.0,True,True,False,False,True,True,False,False,True,True,True,False,False,True,1,1,3,False,False,True,False,0.0,False,0.6,False,2016-12-13,2016-12-13,Seed,2016,23.0,True,,False,,45.3,8.3,True,,False,,False,,False,,True,,False,,2,0,True,,False,True,,True,,True,,True,,True,,True,,3,,True,,True,True,,False,False,False,False,True,True,True,True,46,1,True,21,3,0.1428571428571428,0.1335313926245225,0.0,0.01718539908846781,0.0,0.05155619726540343,0.0,0.01718539908846781,0.05155619726540343,0.0,0.0,0.0,0.03437079817693562,0.0,0.05155619726540343,4.0,4.0,0.2388768829477851,1,0,0,0,0,0,0,2.31,5.707110264748875,True,False,False,True,True,True,2020-04-08,5.0,7.0,14.0
15686,Secret Spa,https://www.crunchbase.com/organization/secret-spa,United Kingdom,51.4893335,-0.1440551,2015,2.0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,4,2,3,True,False,True,False,1.0,True,2.291281,False,2019-06-25,2020-03-13,Seed,2019,136.0,True,False,True,True,6.0,15.8,False,False,True,False,False,False,True,False,True,True,False,False,3,0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,4,1.0,True,True,True,True,True,False,False,False,False,False,False,True,True,1939,5,True,1314,331,0.2519025875190259,0.2246644641549164,0.004639509600861782,0.06576451391163403,0.0,0.2630580556465361,0.0,0.0,0.0,0.2630580556465361,0.2630580556465361,0.2630580556465361,0.13152902782326806,0.0,0.2630580556465361,95.0,111.0,0.8178716624649063,1,1,1,1,0,1,1,2.31,8.006700845440367,False,False,False,False,False,False,,,45.0,65.0
15685,Curileum Discovery,https://www.crunchbase.com/organization/curileum-discovery,United Kingdom,51.5714876,-0.3311238,2015,1.0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,1,3,1,True,True,False,True,1.0,True,3.660782,False,2016-11-08,2020-02-04,Seed,2016,96.0,True,True,False,False,35.3,21.0,False,False,False,False,False,False,False,False,True,True,False,False,0,0,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,3,2.0,True,True,True,True,True,False,False,False,False,False,False,True,True,1943,5,True,3,0,0.0,0.0,0.017664989898297775,0.06699776894373828,0.06699776894373828,0.06699776894373828,0.06699776894373828,0.06699776894373828,0.06699776894373828,0.06699776894373828,0.06699776894373828,0.06699776894373828,0.0,0.0,0.0,9.0,3.0,0.2871220746896815,1,0,0,0,0,0,0,2.31,6.803505257608338,False,False,False,False,False,False,,,45.0,65.0
