company_id,organization_name,organization_name_url,headquarters_country,latitude,longitude,founded_year,number_of_founders,b2b_binary,hub_binary,energy,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,information_technology,communication_services,utilities,real_estate,other,age,number_seed_rounds,number_seed_investors,follow_on_investor_in_seed_binary,mixed_syndicate,one_seed_investor_binary,pre_seed_binary,single_lead_investor,number_lead_seed_investors,lead_investor_in_seed,total_seed_funding_m,low_seed_financing_binary,earliest_seed_round_date,latest_seed_round_date,last_equity_funding_type,year_first_round,average_seed_investors_portfolio_organizations,regional_seed_investor_binary,regional_lead_seed_investor_binary,overregional_seed_investor_binary,overregional_lead_seed_investor_binary,avg_age_of_seed_investors,avg_exits_of_seed_investors,specific_vc_in_seed_binary,specific_lead_vc_in_seed_binary,target_vc_in_seed_binary,target_lead_vc_in_seed_binary,accelerator_funding_binary,accelerator_lead_funding_binary,angel_group_funding_binary,angel_investor_in_seed_binary,regional_angel_investor_in_seed,angel_group_lead_funding_binary,micro_vc_funding_binary,micro_vc_lead_funding_binary,corporate_vc_funding_binary,corporate_vc_lead_funding_binary,number_seed_investors_same_city,number_seed_lead_investors_same_city,seed_investor_same_city,seed_lead_investor_same_city,seed_investors_all_same_city,seed_investor_same_city_100,seed_lead_investor_same_city_100,seed_investor_same_city_70,seed_lead_investor_same_city_70,seed_investor_same_city_50,seed_lead_investor_same_city_50,seed_investor_same_city_40,seed_lead_investor_same_city_40,seed_investor_same_city_30,seed_lead_investor_same_city_30,seed_investor_same_city_20,seed_lead_investor_same_city_20,seed_investor_same_city_10,seed_lead_investor_same_city_10,seed_investor_same_city_5,seed_lead_investor_same_city_5,number_homecountry_investors,number_homecountry_lead_investors,homecountry_investor_in_seed_binary,homecountry_lead_investor,all_homecountry_investors_in_seed_binary,hub_vc_in_seed_binary,hub_lead_vc_in_seed_binary,global_investor,all_global_investor,us_investor,all_us_investor,dach_investor,all_dach_investor,european_investor,all_european_investor,vcs_within_50km,top_university_count,top_university_ecosystem_binary,founded_startups_in_environment,successful_startups_in_environment,share_successful_startups_in_environment,log_share_successful_startups_in_environment,distance_to_hub,avg_seed_investor_distance,minimum_seed_vc_distance,max_seed_investor_distance,minimum_seed_vc_distance_non_lead,avg_seed_vc_distance_non_lead,maximum_seed_vc_distance_non_lead,minimum_lead_seed_vc_distance,avg_lead_seed_vc_distance,maximum_lead_seed_vc_distance,avg_seed_investor_pairwise_distance,min_seed_investor_pairwise_distance,max_seed_investor_pairwise_distance,local_portfolio,local_coinv,local_network_score,high_local_net_median,high_local_net_top20,high_portfolio_top20,high_coinv_top20,in_peer_top10_20km,in_coinv_peer_top20_30km,in_portfolio_peer_top20_30km,gdp_growth_founding_year,investment_volume_first_seed_year,exit_binary,funding_success,post_seed_funding,exit_funding_success,exit_round_success,success,exit_date,years_to_exit,peer_coinv_top20_threshold,peer_portfolio_top20_threshold
1663,Foodback,https://www.crunchbase.com/organization/foodback-4249,Norway,58.9699675,5.7318101,2012,4.0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,5,1,1,False,False,True,True,True,1.0,True,0.0,True,2017-01-05,2017-01-05,Undisclosed,2017,4.0,True,True,False,False,2.0,1.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,1.0,True,True,True,False,False,False,False,False,False,False,False,True,True,15,0,False,0,0,0.0,0.0,0.3017902841292199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,-0.7,4.330733340286331,False,False,False,False,False,False,,,0.0,0.0
21916,KochAbo,https://www.crunchbase.com/organization/kochabo,Austria,48.1857192,16.4221587,2012,4.0,False,True,False,False,True,True,True,True,False,False,False,False,False,False,0,4,5,True,True,False,False,False,2.0,True,0.0,True,2012-01-01,2014-04-25,Seed,2012,50.875,True,True,True,True,2.5,9.5,False,False,True,True,True,False,False,True,False,False,True,False,False,False,2,1,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,2.0,True,True,False,True,True,True,True,True,False,True,False,True,False,127,2,True,26,9,0.3461538461538461,0.2972515234679316,0.004458645788406763,5.437264034853622,0.0,9.626013216013035,0.0,7.216856684453694,9.626013216013035,0.0,0.09848608605341228,0.19697217210682455,4.985987440336188,0.0,9.626013216013035,7.0,0.0,0.1375239062843998,0,0,0,0,0,0,0,-0.7,3.758871825933971,True,False,False,True,True,True,2015-10-22,3.0,7.0,8.0
20906,Tacatì,https://www.crunchbase.com/organization/tacat,Italy,44.8260126,8.2026863,2012,2.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1,1,2,False,False,False,False,False,0.0,False,1.319724,False,2013-09-02,2013-09-02,Seed,2013,49.5,False,,True,,6.0,9.0,False,,False,,True,,False,False,False,,False,,False,,0,0,False,,False,False,,False,,False,,False,,False,,False,,False,False,False,False,1,,True,,False,True,,False,False,False,False,False,False,True,True,37,0,False,0,0,0.0,0.0,0.10500806957463424,0.5346526629302873,0.10500806957463436,0.9642972562859402,0.10500806957463436,0.5346526629302873,0.9642972562859402,0.0,0.0,0.0,0.958922838952452,0.958922838952452,0.958922838952452,0.0,0.0,0.0,0,0,0,0,1,1,1,-0.7,4.370712874773608,False,False,False,False,False,False,,,0.0,0.0
20905,Svinando,https://www.crunchbase.com/organization/svinando,Italy,45.0677551,7.6824892,2012,2.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,2,1,2,False,True,False,False,False,1.0,True,0.136279,True,2014-06-01,2014-06-01,Seed,2014,43.5,True,True,False,False,3.0,6.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,1.0,True,True,True,False,False,False,False,False,False,False,False,True,True,38,0,False,7,1,0.1428571428571428,0.1335313926245225,0.12591627866066715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,-0.7,3.977810745966149,True,False,False,True,True,True,2018-03-29,6.0,1.0,7.0
20888,eBoox,https://www.crunchbase.com/organization/eboox,Italy,45.4641943,9.1896346,2012,1.0,True,True,False,False,False,True,True,False,False,False,False,False,True,False,0,3,3,True,True,False,False,False,1.0,True,2.06427,False,2012-12-01,2015-05-06,Seed,2012,27.25,True,True,False,False,1.7,8.8,False,False,True,True,True,False,False,False,False,False,False,False,False,False,4,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4,1.0,True,True,True,True,True,False,False,False,False,False,False,True,True,185,1,True,31,7,0.2258064516129032,0.2035989552412395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.3031924594922654,1,0,0,0,0,1,0,-0.7,4.624972813284271,False,False,False,False,False,False,,,4.0,8.0
1603,Tag Sensors,https://www.crunchbase.com/organization/tag-sensors,Norway,67.0727278,14.5740001,2012,1.0,True,False,False,False,True,False,True,True,False,False,False,False,False,False,6,1,1,False,False,True,False,False,0.0,False,3.500998,False,2018-03-20,2018-03-20,Venture - Series Unknown,2018,22.0,False,,True,,4.0,4.0,True,,False,,True,,False,False,False,,False,,True,,0,0,False,,False,False,,False,,False,,False,,False,,False,,False,False,False,False,0,,False,,False,True,,False,False,False,False,False,False,True,True,0,0,False,0,0,0.0,0.0,0.818139575489964,1.9124881760412455,1.9124881760412455,1.9124881760412455,1.9124881760412455,1.9124881760412455,1.9124881760412455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,-0.7,4.61512051684126,False,False,True,False,True,True,,,0.0,0.0
20737,Nutrivend,https://www.crunchbase.com/organization/nutrivend,Italy,43.923546,10.889114,2012,3.0,False,False,False,False,False,True,True,True,False,False,False,False,False,False,5,1,2,False,False,False,False,False,2.0,True,0.805838,True,2017-03-17,2017-03-17,Seed,2017,114.5,False,False,True,True,18.0,14.0,False,False,True,True,False,False,False,False,False,False,True,True,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,True,12,0,False,0,0,0.0,0.0,0.21769071868794912,1.3431769980602497,1.3431769980602497,1.3431769980602497,0.0,0.0,0.0,1.3431769980602497,1.3431769980602497,1.3431769980602497,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,-0.7,4.906755163608864,False,False,False,False,False,False,,,0.0,0.6000000000000001
2685,ClearKarma,https://www.crunchbase.com/organization/clearkarma,France,48.8534951,2.3483915,2012,3.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0,1,1,False,False,True,False,False,0.0,False,0.064702,True,2012-11-01,2012-11-01,Seed,2012,685.0,False,,True,,1.0,53.0,False,,True,,False,,False,False,False,,False,,True,,0,0,False,,False,False,,False,,False,,False,,False,,False,,False,False,False,False,0,,False,,False,True,,False,False,False,False,False,False,True,True,841,4,True,151,58,0.3841059602649007,0.3250544151498867,0.0006205248203236772,1.0512604401551862,1.0512604401551862,1.0512604401551862,1.0512604401551862,1.0512604401551862,1.0512604401551862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.7,5.993961427306569,False,False,False,False,False,False,,,28.0,37.0
17639,Sustaination,https://www.crunchbase.com/organization/sustaination,United Kingdom,51.4893335,-0.1440551,2012,1.0,True,True,False,False,False,False,True,False,False,True,False,False,False,False,0,1,1,False,False,True,False,False,0.0,False,0.080696,True,2012-11-01,2012-11-01,Seed,2012,685.0,False,,True,,1.0,53.0,False,,True,,False,,False,False,False,,False,,True,,0,0,False,,False,False,,False,,False,,False,,False,,False,,False,False,False,False,0,,False,,False,True,,False,False,False,False,False,False,True,True,1939,5,True,445,132,0.2966292134831461,0.2597679843418594,0.004639509600861782,1.2602051636283356,1.2602051636283356,1.2602051636283356,1.2602051636283356,1.2602051636283356,1.2602051636283356,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.2494183912768929,1,0,0,0,0,0,0,-0.7,6.55250788703459,False,False,False,False,False,False,,,45.0,65.0
2797,Wineta,https://www.crunchbase.com/organization/wineta,France,44.841225,-0.5800364,2012,3.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,3,1,1,False,False,True,False,False,0.0,False,0.016774,True,2015-03-02,2015-03-02,Seed,2015,12.0,True,,False,,2.0,1.0,True,,False,,True,,False,False,False,,False,,False,,1,0,True,,True,True,,True,,True,,True,,True,,True,,True,False,True,False,1,,True,,True,False,,False,False,False,False,False,False,True,True,21,0,False,5,1,0.2,0.1823215567939546,0.4448983784631913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,-0.7,6.2166061010848646,False,False,False,False,False,False,,,0.0,1.0
