company_id,organization_name,organization_name_url,headquarters_country,latitude,longitude,founded_year,number_of_founders,b2b_binary,hub_binary,energy,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,information_technology,communication_services,utilities,real_estate,other,age,number_seed_rounds,number_seed_investors,mixed_syndicate,one_seed_investor_binary,pre_seed_binary,single_lead_investor,number_lead_seed_investors,lead_investor_in_seed,total_seed_funding_m,low_seed_financing_binary,earliest_seed_round_date,latest_seed_round_date,last_equity_funding_type,year_first_round,average_seed_investors_portfolio_organizations,regional_seed_investor_binary,regional_lead_seed_investor_binary,overregional_seed_investor_binary,overregional_lead_seed_investor_binary,avg_age_of_seed_investors,avg_exits_of_seed_investors,specific_vc_in_seed_binary,specific_lead_vc_in_seed_binary,target_vc_in_seed_binary,target_lead_vc_in_seed_binary,accelerator_funding_binary,accelerator_lead_funding_binary,angel_group_funding_binary,angel_group_lead_funding_binary,micro_vc_funding_binary,micro_vc_lead_funding_binary,corporate_vc_funding_binary,corporate_vc_lead_funding_binary,number_seed_investors_same_city,number_seed_lead_investors_same_city,seed_investor_same_city,seed_lead_investor_same_city,seed_investors_all_same_city,seed_investor_same_city_100,seed_lead_investor_same_city_100,seed_investor_same_city_70,seed_lead_investor_same_city_70,seed_investor_same_city_50,seed_lead_investor_same_city_50,seed_investor_same_city_40,seed_lead_investor_same_city_40,seed_investor_same_city_30,seed_lead_investor_same_city_30,seed_investor_same_city_20,seed_lead_investor_same_city_20,number_homecountry_investors,number_homecountry_lead_investors,homecountry_investor_in_seed_binary,homecountry_lead_investor,all_homecountry_investors_in_seed_binary,hub_vc_in_seed_binary,hub_lead_vc_in_seed_binary,global_investor,all_global_investor,us_investor,all_us_investor,dach_investor,all_dach_investor,european_investor,all_european_investor,vcs_within_50km,top_university_count,top_university_ecosystem_binary,founded_startups_in_environment,successful_startups_in_environment,share_successful_startups_in_environment,log_share_successful_startups_in_environment,distance_to_hub,avg_seed_investor_distance,minimum_seed_vc_distance,max_seed_investor_distance,minimum_seed_vc_distance_non_lead,avg_seed_vc_distance_non_lead,maximum_seed_vc_distance_non_lead,minimum_lead_seed_vc_distance,avg_lead_seed_vc_distance,maximum_lead_seed_vc_distance,avg_seed_investor_pairwise_distance,min_seed_investor_pairwise_distance,max_seed_investor_pairwise_distance,local_portfolio,local_coinv,local_network_score,high_local_net_median,high_local_net_top20,high_portfolio_top20,high_coinv_top20,in_peer_top10_20km,in_coinv_peer_top20_30km,in_portfolio_peer_top20_30km,gdp_growth_founding_year,investment_volume_first_seed_year,exit_binary,funding_success,post_seed_funding,exit_funding_success,exit_round_success,success,exit_date,years_to_exit,peer_coinv_top20_threshold,peer_portfolio_top20_threshold
2578,POMP,https://www.crunchbase.com/organization/pomp,France,48.8534951,2.3483915,2016,2.0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,1,1,1,False,True,True,False,0.0,False,0.12,True,2017-09-11,2017-09-11,Pre-Seed,2017,0.0,False,,True,,11.0,545.0,False,,True,,True,,False,,False,,False,,0,0,False,,False,False,,False,,False,,False,,False,,False,,0,,False,,False,False,,True,True,True,True,False,False,False,False,841,4,True,507,179,0.3530571992110454,0.302366624134702,0.0006205248203236772,7.853780173015904,7.853780173015904,7.853780173015904,7.853780173015904,7.853780173015904,7.853780173015904,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.2871220746896815,1,0,0,0,0,0,0,1.97,6.803505257608338,False,False,False,False,False,False,,,28.0,37.0
12500,CyanoGuard AG,https://www.crunchbase.com/organization/cyanoguard-ag,Switzerland,47.2278988,8.6701365,2016,1.0,True,True,False,True,True,False,False,True,False,False,False,False,False,False,1,3,4,True,False,False,False,2.0,True,3.575429,False,2017-09-01,2021-03-04,Seed,2017,63.0,True,True,True,True,13.0,7.2,False,False,True,True,True,True,False,False,False,False,False,False,0,0,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,3,1.0,True,True,False,True,True,True,True,True,False,True,False,True,False,318,2,True,1,0,0.0,0.0,0.018981781336107884,1.4231868786073472,0.018981781336107815,6.339767576445688,0.018981781336107815,0.2523950117516466,0.5106983621549925,0.018981781336107815,3.179374678890898,6.339767576445688,2.67288108105615,0.0,6.32382960221017,15.0,9.0,0.417995266571122,1,0,0,0,0,1,0,1.97,5.707110264748875,False,False,False,False,False,False,,,9.0,22.0
13767,PlanetWatchers,https://www.crunchbase.com/organization/planetwatchers,United Kingdom,51.4893335,-0.1440551,2016,3.0,True,True,False,True,False,False,False,False,False,True,False,True,False,False,1,4,13,True,False,False,False,3.0,True,6.777038,False,2017-07-02,2021-06-03,Series A,2017,41.86666666666667,True,True,True,True,8.9,6.1,True,True,True,True,False,False,False,False,True,False,False,False,3,2,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,3,2.0,True,True,False,True,True,True,True,True,False,False,False,True,False,1939,5,True,1645,419,0.2547112462006079,0.2269054634019811,0.004639509600861782,4.767262854145905,0.0,8.755918082111087,0.0,4.9517630319958315,8.755918082111087,0.0,4.3060124095210845,8.616713337577476,6.112919904993779,0.0,12.18471588602765,7.0,6.0,0.3164391113148159,1,0,0,0,0,0,0,1.97,7.696667081526462,False,False,True,False,True,True,,,45.0,65.0
13740,Cervest,https://www.crunchbase.com/organization/cervest,United Kingdom,51.4893335,-0.1440551,2016,1.0,True,True,False,True,True,False,False,False,False,True,False,True,False,False,3,1,3,True,False,False,False,1.0,True,5.521804,False,2019-08-01,2019-08-01,Series A,2019,30.666666666666668,False,False,True,True,0.7,3.3,True,True,True,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,False,False,False,True,True,True,True,True,False,False,False,True,False,1939,5,True,1645,418,0.2541033434650456,0.2264208498717795,0.004639509600861782,3.142939341580795,0.34260840402510934,8.616713337577476,0.4694962831397988,4.543104810358638,8.616713337577476,0.34260840402510934,0.34260840402510934,0.34260840402510934,6.08945194627612,0.26495434136353685,9.05034262409997,2.0,0.0,0.0402231640645322,0,0,0,0,0,0,0,1.97,8.006700845440367,True,False,True,True,True,True,2023-07-29,7.0,45.0,65.0
13870,OXTO Energy,https://www.crunchbase.com/organization/oxto-energy,United Kingdom,51.2356068,-0.5732063,2016,1.0,True,False,True,True,False,False,False,False,False,False,False,True,False,False,2,2,2,False,False,False,False,0.0,False,0.0,True,2018-05-04,2022-06-09,Seed,2018,87.5,False,,True,,2.5,1.5,False,,False,,True,,True,,True,,False,,0,0,False,,False,False,,False,,False,,False,,False,,False,,0,,False,,False,False,,True,True,True,False,False,False,False,False,1931,0,False,12,3,0.25,0.2231435513142097,0.04566179261324702,11.640511550534537,6.33944939355877,16.9415737075103,6.33944939355877,11.640511550534537,16.9415737075103,0.0,0.0,0.0,15.573151178913346,15.573151178913346,15.573151178913346,0.0,0.0,0.0,0,0,0,0,0,0,0,1.97,7.696667081526462,False,False,False,False,False,False,,,13.0,15.0
7931,Enpal,https://www.crunchbase.com/organization/enpal,Germany,52.510885,13.3989367,2017,3.0,True,True,True,True,True,False,False,False,False,False,False,True,False,False,0,2,1,False,True,True,True,1.0,True,0.0,True,2017-07-25,2018-07-20,Venture - Series Unknown,2017,173.0,False,False,True,True,2.5,15.0,False,False,True,True,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2.0,True,True,True,True,True,False,False,False,False,True,True,True,True,539,3,True,582,224,0.3848797250859107,0.3256132947751904,0.0,0.503232713780143,0.503232713780143,0.503232713780143,0.0,0.0,0.0,0.503232713780143,0.503232713780143,0.503232713780143,0.0,0.0,0.0,7.0,2.0,0.2385349642571501,1,0,0,0,0,0,0,2.84,7.244941546337007,False,True,True,True,True,True,,,18.800000000000068,29.0
4643,Fishtripr,https://www.crunchbase.com/organization/fishtripr,Belgium,50.8465573,4.351697,2017,3.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,2,1,4,False,False,False,False,0.0,False,0.859154,False,2019-02-11,2019-02-11,Seed,2019,210.25,True,,True,,5.7,30.8,False,,True,,True,,False,,True,,False,,0,0,False,,False,True,,True,,True,,False,,False,,False,,2,,True,,False,True,,False,False,False,False,False,False,True,True,184,0,False,59,8,0.135593220338983,0.1271551754852465,0.0,0.1339054905622082,0.048803690478805825,0.26406959986596473,0.048803690478805825,0.1339054905622082,0.26406959986596473,0.0,0.0,0.0,0.206413219646474,0.08392570334804395,0.30553436676439133,36.0,4.0,0.4374287603114363,1,0,1,0,1,1,1,2.84,5.993961427306569,False,False,False,False,False,False,,,4.0,18.80000000000001
11640,TechMet,https://www.crunchbase.com/organization/techmet-limited,Ireland,53.3436671,-6.2544366,2017,1.0,True,True,True,True,False,False,False,False,False,False,False,True,False,False,1,3,2,True,False,False,False,1.0,True,1.5,False,2018-06-01,2020-10-01,Private Equity,2018,11.666666666666666,False,False,True,True,16.3,2.0,False,False,False,False,False,False,True,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,False,False,False,False,False,True,True,True,False,False,False,False,False,100,0,False,153,37,0.2418300653594771,0.2165861507680506,0.0007540886496293537,6.176474578364326,5.919921321628515,6.689581091835945,5.919921321628515,6.304751206732229,6.689581091835945,5.919921321628515,5.919921321628515,5.919921321628515,8.402457251633697,0.0,12.603685877450546,0.0,0.0,0.0,0,0,0,0,0,0,0,2.84,5.707110264748875,False,True,True,True,True,True,,,21.0,60.0
4602,Shayp,https://www.crunchbase.com/organization/shayp,Belgium,50.8465573,4.351697,2017,3.0,True,True,False,True,False,False,False,False,True,True,False,True,True,False,3,1,3,True,False,False,False,1.0,True,2.307587,False,2020-12-03,2020-12-03,Seed,2020,15.333333333333334,True,False,True,True,12.7,0.7,False,False,False,False,False,False,False,False,False,False,False,False,1,0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,2,0.0,True,False,False,True,True,False,False,False,False,True,False,True,True,184,0,False,59,8,0.135593220338983,0.1271551754852465,0.0,0.23381196203478818,0.0,0.6501638269462,0.0,0.025636029579082297,0.05127205915816459,0.6501638269462,0.6501638269462,0.6501638269462,0.4648725841126118,0.05127205915816459,0.6931818662334706,0.0,0.0,0.0,0,0,0,0,0,0,0,2.84,6.2166061010848646,False,False,False,False,False,False,,,4.0,18.80000000000001
5055,SolarCreed,https://www.crunchbase.com/organization/solarcreed,The Netherlands,52.3730796,4.8924534,2017,2.0,True,True,True,True,True,True,False,False,False,True,True,True,False,False,0,2,2,False,False,True,False,2.0,True,0.31,True,2017-09-01,2018-02-01,Seed,2017,110.5,True,True,False,False,5.5,6.5,True,True,True,True,True,True,False,False,False,False,False,False,2,2,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,2.0,True,True,True,True,True,False,False,False,False,False,False,True,True,337,1,True,228,51,0.2236842105263158,0.2018661528669248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,7.0,0.521755759632668,1,1,1,0,0,1,1,2.84,5.993961427306569,False,False,False,False,False,False,,,6.0,14.0
