company_id,organization_name,organization_name_url,headquarters_country,latitude,longitude,founded_year,number_of_founders,b2b_binary,hub_binary,energy,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,information_technology,communication_services,utilities,real_estate,other,age,number_seed_rounds,number_seed_investors,mixed_syndicate,one_seed_investor_binary,pre_seed_binary,single_lead_investor,number_lead_seed_investors,lead_investor_in_seed,total_seed_funding_m,low_seed_financing_binary,earliest_seed_round_date,latest_seed_round_date,last_equity_funding_type,year_first_round,average_seed_investors_portfolio_organizations,regional_seed_investor_binary,regional_lead_seed_investor_binary,overregional_seed_investor_binary,overregional_lead_seed_investor_binary,avg_age_of_seed_investors,avg_exits_of_seed_investors,specific_vc_in_seed_binary,specific_lead_vc_in_seed_binary,target_vc_in_seed_binary,target_lead_vc_in_seed_binary,accelerator_funding_binary,accelerator_lead_funding_binary,angel_group_funding_binary,angel_group_lead_funding_binary,micro_vc_funding_binary,micro_vc_lead_funding_binary,corporate_vc_funding_binary,corporate_vc_lead_funding_binary,number_seed_investors_same_city,number_seed_lead_investors_same_city,seed_investor_same_city,seed_lead_investor_same_city,seed_investors_all_same_city,seed_investor_same_city_100,seed_lead_investor_same_city_100,seed_investor_same_city_70,seed_lead_investor_same_city_70,seed_investor_same_city_50,seed_lead_investor_same_city_50,seed_investor_same_city_40,seed_lead_investor_same_city_40,seed_investor_same_city_30,seed_lead_investor_same_city_30,seed_investor_same_city_20,seed_lead_investor_same_city_20,number_homecountry_investors,number_homecountry_lead_investors,homecountry_investor_in_seed_binary,homecountry_lead_investor,all_homecountry_investors_in_seed_binary,hub_vc_in_seed_binary,hub_lead_vc_in_seed_binary,global_investor,all_global_investor,us_investor,all_us_investor,dach_investor,all_dach_investor,european_investor,all_european_investor,vcs_within_50km,top_university_count,top_university_ecosystem_binary,founded_startups_in_environment,successful_startups_in_environment,share_successful_startups_in_environment,log_share_successful_startups_in_environment,distance_to_hub,avg_seed_investor_distance,minimum_seed_vc_distance,max_seed_investor_distance,minimum_seed_vc_distance_non_lead,avg_seed_vc_distance_non_lead,maximum_seed_vc_distance_non_lead,minimum_lead_seed_vc_distance,avg_lead_seed_vc_distance,maximum_lead_seed_vc_distance,avg_seed_investor_pairwise_distance,min_seed_investor_pairwise_distance,max_seed_investor_pairwise_distance,local_portfolio,local_coinv,local_network_score,high_local_net_median,high_local_net_top20,high_portfolio_top20,high_coinv_top20,in_peer_top10_20km,in_coinv_peer_top20_30km,in_portfolio_peer_top20_30km,gdp_growth_founding_year,investment_volume_first_seed_year,exit_binary,funding_success,post_seed_funding,exit_funding_success,exit_round_success,success,exit_date,years_to_exit,peer_coinv_top20_threshold,peer_portfolio_top20_threshold
6094,Festivality,https://www.crunchbase.com/organization/festivality,Estonia,59.4372155,24.7453688,2015,2.0,True,True,False,False,False,False,False,False,True,True,True,False,False,False,2,1,2,False,False,False,False,1.0,True,0.354439,True,2017-11-22,2017-11-22,Seed,2017,22.0,True,True,True,False,1.0,1.5,False,False,True,True,False,False,False,False,False,False,False,False,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,1.0,True,True,True,True,True,False,False,False,False,False,False,True,True,102,0,False,53,7,0.1320754716981132,0.1240526486699788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,2.31,2.272125885509337,False,False,False,False,False,False,,,19.0,50.0
6239,Clipman,https://www.crunchbase.com/organization/clipman,Estonia,59.4372155,24.7453688,2016,2.0,True,True,False,False,False,True,False,False,False,True,True,False,False,False,0,1,1,False,True,False,True,1.0,True,0.0,True,2016-02-04,2016-02-04,Seed,2016,24.0,True,True,False,False,8.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,1.0,True,True,True,True,True,False,False,False,False,False,False,True,True,102,0,False,70,7,0.1,0.0953101798043248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.97,2.8903717578961645,False,False,False,False,False,False,,,19.0,50.0
6235,Calidity,https://www.crunchbase.com/organization/smartvent,Estonia,58.3801207,26.72245,2016,1.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,2,1,1,False,True,True,False,0.0,False,0.0,True,2018-03-06,2018-03-06,Pre-Seed,2018,448.0,False,,True,,6.0,13.0,False,,True,,True,,False,,False,,False,,0,0,False,,False,False,,False,,False,,False,,False,,False,,1,,True,,True,True,,False,False,False,False,False,False,True,True,5,0,False,14,2,0.1428571428571428,0.1335313926245225,0.1634029903936329,0.16340299039363307,0.16340299039363307,0.16340299039363307,0.16340299039363307,0.16340299039363307,0.16340299039363307,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0687619531421999,0,0,0,0,1,1,1,1.97,3.66612246699132,False,False,False,False,False,False,,,0.0,3.0
6181,FakesKiller,https://www.crunchbase.com/organization/fakeskiller,Estonia,59.4372155,24.7453688,2016,1.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,3,1,1,False,True,True,False,0.0,False,0.04,True,2019-05-16,2019-05-16,Pre-Seed,2019,448.0,True,,False,,7.0,13.0,False,,True,,True,,False,,False,,False,,1,0,True,,True,True,,True,,True,,True,,True,,True,,1,,True,,True,True,,False,False,False,False,False,False,True,True,102,0,False,70,7,0.1,0.0953101798043248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9.0,0.5329944995695938,1,1,1,0,0,0,1,1.97,3.616308761279101,False,False,False,False,False,False,,,19.0,50.0
6164,Speakly,https://www.crunchbase.com/organization/speakly,Estonia,59.4372155,24.7453688,2016,2.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,2,2,4,True,False,False,False,1.0,True,0.97239,False,2018-04-18,2020-04-03,Seed,2018,34.2,True,True,True,False,3.0,2.6,False,False,True,True,False,False,True,False,True,False,False,False,2,0,True,False,False,True,True,True,False,True,False,True,False,True,False,True,False,3,0.0,True,False,False,True,True,False,False,False,False,False,False,True,True,102,0,False,70,7,0.1,0.0953101798043248,0.0,0.40625021232605774,0.0,1.7854362637165104,0.0,0.48720981352753584,1.7854362637165104,0.08241180752014504,0.08241180752014504,0.08241180752014504,0.7972429499979492,0.0,1.8632009270208256,4.0,12.0,0.3267306444274645,1,0,0,1,0,0,0,1.97,3.66612246699132,False,False,False,False,False,False,,,19.0,50.0
6163,Mobscale,https://www.crunchbase.com/organization/mobscale,Estonia,59.4372155,24.7453688,2016,1.0,True,True,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,False,True,True,True,1.0,True,0.021474,True,2017-03-20,2017-03-20,Pre-Seed,2017,448.0,True,True,False,False,5.0,13.0,False,False,True,True,True,True,False,False,False,False,False,False,1,1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,1,1.0,True,True,True,True,True,False,False,False,False,False,False,True,True,102,0,False,70,7,0.1,0.0953101798043248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.4191914023918432,1,0,1,0,0,0,0,1.97,2.272125885509337,False,False,False,False,False,False,,,19.0,50.0
6206,TRAPMINE,https://www.crunchbase.com/organization/trapmine,Estonia,59.4372155,24.7453688,2016,2.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,1,1,3,False,False,True,False,0.0,False,0.0,True,2017-09-19,2017-09-19,Pre-Seed,2017,153.66666666666666,True,,True,,5.0,5.0,False,,True,,True,,False,,False,,False,,1,0,True,,False,True,,True,,True,,True,,True,,True,,1,,True,,False,True,,False,False,False,False,False,False,True,True,102,0,False,70,7,0.1,0.0953101798043248,0.0,0.5570773928472864,0.0,0.8356160892709296,0.0,0.5570773928472864,0.8356160892709296,0.0,0.0,0.0,0.5570773928472864,0.0,0.8356160892709296,25.0,3.0,0.3819112263338324,1,0,1,0,0,0,0,1.97,2.272125885509337,False,False,False,False,False,False,,,19.0,50.0
6142,Polisens.io,https://www.crunchbase.com/organization/polisens-io,Estonia,59.4372155,24.7453688,2016,2.0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,1,2,2,True,False,False,False,1.0,True,0.171474,True,2017-03-20,2017-07-31,Seed,2017,271.0,True,True,True,False,2.5,8.5,True,False,True,True,True,True,False,False,False,False,False,False,1,1,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,1,1.0,True,True,False,True,True,False,False,False,False,False,False,True,True,102,0,False,70,7,0.1,0.0953101798043248,0.0,0.3921907272562903,0.0,0.7843814545125806,0.7843814545125806,0.7843814545125806,0.7843814545125806,0.0,0.0,0.0,0.7843814545125806,0.7843814545125806,0.7843814545125806,25.0,4.0,0.402427987734136,1,0,1,0,0,0,0,1.97,2.272125885509337,False,False,False,False,False,False,,,19.0,50.0
6141,Shipitwise,https://www.crunchbase.com/organization/shipitwise,Estonia,58.3835136,24.5081751,2016,5.0,False,False,False,False,True,True,False,False,False,True,False,False,False,False,0,1,1,False,True,True,False,0.0,False,0.032392,True,2016-01-22,2016-01-22,Angel,2016,448.0,False,,True,,4.0,13.0,False,,True,,True,,False,,False,,False,,0,0,False,,False,False,,False,,False,,False,,False,,False,,1,,True,,True,True,,False,False,False,False,False,False,True,True,0,0,False,0,0,0.0,0.0,0.11795499621132625,0.11795499621132566,0.11795499621132566,0.11795499621132566,0.11795499621132566,0.11795499621132566,0.11795499621132566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1.97,2.8903717578961645,True,False,False,True,True,True,2019-10-18,3.0,0.0,0.0
5940,Gelatex Technologies,https://www.crunchbase.com/organization/gelatex,Estonia,59.4372155,24.7453688,2016,2.0,True,True,True,False,True,False,True,True,False,False,False,False,False,False,0,3,4,True,False,True,False,3.0,True,1.355545,False,2016-11-23,2021-11-25,Seed,2016,30.666666666666668,True,True,True,True,5.8,137.5,False,False,True,True,True,True,False,False,False,False,False,False,2,1,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,2,1.0,True,True,False,True,True,True,True,True,False,False,False,True,False,102,0,False,70,7,0.1,0.0953101798043248,0.0,2.105662644808005,0.0,8.044611135538457,0.0,0.0,0.0,0.0,2.8075501930773403,8.044611135538457,4.109064681105305,0.0,8.044611135538457,11.0,2.0,0.2787581283216824,1,0,0,0,0,0,0,1.97,2.8903717578961645,False,False,False,False,False,False,,,19.0,50.0
5888,eAgronom,https://www.crunchbase.com/organization/eagronom,Estonia,58.3801207,26.72245,2016,3.0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,2,2,11,True,False,False,False,1.0,True,2.552018,False,2018-11-15,2020-10-09,Series A,2018,27.636363636363637,False,False,True,True,2.4,2.6,False,False,True,True,False,False,True,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0.0,True,False,False,True,False,True,True,False,False,False,False,True,False,5,0,False,14,2,0.1428571428571428,0.1335313926245225,0.1634029903936329,1.133391309949119,0.16340299039363307,8.844891579023628,0.16340299039363307,1.2126564180886226,8.844891579023628,0.42000533669358653,0.42000533669358653,0.42000533669358653,2.0042904726751387,0.0,9.050859326654804,2.0,6.0,0.2191383690949482,1,0,0,0,1,1,0,1.97,3.66612246699132,False,False,True,False,True,True,,,0.0,3.0
6138,Bercman Technologies,https://www.crunchbase.com/organization/bercman-technologies,Estonia,58.3801207,26.72245,2016,1.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,3,2,1,False,True,True,True,1.0,True,0.056075,True,2019-07-08,2021-06-18,Seed,2019,38.0,False,False,True,True,7.0,1.0,True,True,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,True,5,0,False,14,2,0.1428571428571428,0.1335313926245225,0.1634029903936329,0.23028327572562224,0.23028327572562224,0.23028327572562224,0.0,0.0,0.0,0.23028327572562224,0.23028327572562224,0.23028327572562224,0.0,0.0,0.0,3.0,0.0,0.0687619531421999,0,0,0,0,1,1,1,1.97,3.616308761279101,False,False,False,False,False,False,,,0.0,3.0
6118,Cyber Struggle,https://www.crunchbase.com/organization/cyber-struggle,Estonia,59.4372155,24.7453688,2016,1.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,3,3,1,False,True,True,False,0.0,False,0.646815,False,2019-05-17,2023-09-19,Seed,2019,448.0,True,,False,,8.7,13.0,False,,True,,True,,False,,False,,False,,3,0,True,,True,True,,True,,True,,True,,True,,True,,3,,True,,True,True,,False,False,False,False,False,False,True,True,102,0,False,70,7,0.1,0.0953101798043248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,30.0,0.6563955145917866,1,1,1,1,1,1,1,1.97,3.616308761279101,False,False,False,False,False,False,,,19.0,50.0
6099,ZIRITY,https://www.crunchbase.com/organization/zirity,Estonia,59.4372155,24.7453688,2016,1.0,True,True,False,False,True,True,False,False,False,True,False,False,False,False,2,3,2,True,False,True,False,1.0,True,0.065,True,2018-10-17,2021-05-14,Pre-Seed,2018,367.6666666666667,True,False,True,True,5.3,9.3,False,False,True,False,True,False,False,False,False,False,False,False,2,0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,2,0.0,True,False,False,True,True,False,False,False,False,False,False,True,True,102,0,False,70,7,0.1,0.0953101798043248,0.0,0.35485369801087396,0.0,1.064561094032622,0.0,0.0,0.0,1.064561094032622,1.064561094032622,1.064561094032622,0.7097073960217479,0.0,1.064561094032622,51.0,12.0,0.5590437023560153,1,1,1,1,0,0,1,1.97,3.66612246699132,False,False,False,False,False,False,,,19.0,50.0
6088,Yorso,https://www.crunchbase.com/organization/yorso,Estonia,59.4372155,24.7453688,2016,2.0,True,True,False,False,True,True,False,False,False,True,True,False,False,True,2,2,2,True,False,True,False,1.0,True,0.27,True,2018-07-01,2018-11-26,Venture - Series Unknown,2018,24.5,False,False,True,True,5.0,0.0,False,False,False,False,True,True,False,False,True,True,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,False,False,False,False,False,True,True,True,False,False,False,False,False,102,0,False,70,7,0.1,0.0953101798043248,0.0,4.981872577437959,0.863710859623257,9.10003429525266,0.863710859623257,0.863710859623257,0.863710859623257,9.10003429525266,9.10003429525266,9.10003429525266,9.791674201879964,9.791674201879964,9.791674201879964,0.0,0.0,0.0,0,0,0,0,0,0,0,1.97,3.66612246699132,False,False,True,False,True,True,,,19.0,50.0
6065,Eziil,https://www.crunchbase.com/organization/eziil,Estonia,58.36454,25.5878074,2016,3.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3,2,5,True,False,True,False,2.0,True,0.742126,False,2019-10-06,2020-10-05,Seed,2019,23.166666666666668,False,False,True,True,4.8,0.7,False,False,True,True,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2.0,True,True,False,True,True,True,True,True,False,False,False,True,False,1,0,False,1,0,0.0,0.0,0.12871373178666892,1.593803044975961,0.12871373178666906,8.91924961092242,0.12871373178666906,2.326347701570607,8.91924961092242,0.12871373178666906,0.12871373178666906,0.12871373178666906,2.930255607040393,0.0,8.790766821121178,0.0,0.0,0.0,0,0,0,0,1,1,1,1.97,3.616308761279101,False,False,False,False,False,False,,,0.0,0.0
6052,Clanbeat,https://www.crunchbase.com/organization/clanbeat,Estonia,59.4372155,24.7453688,2016,4.0,True,True,False,False,True,True,False,False,False,True,False,False,False,False,1,2,4,True,False,True,False,1.0,True,1.2,False,2017-05-11,2019-12-10,Seed,2017,36.0,False,False,True,True,6.5,104.0,False,False,True,False,True,False,True,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,False,False,False,False,False,True,True,True,False,False,False,False,False,102,0,False,70,7,0.1,0.0953101798043248,0.0,8.487670916180752,7.881479106299901,8.790766821121178,8.790766821121178,8.790766821121178,8.790766821121178,7.881479106299901,7.881479106299901,7.881479106299901,5.510319076539472,0.0,8.265478614809208,1.0,0.0,0.0,0,0,0,0,0,0,0,1.97,2.272125885509337,False,False,False,False,False,False,,,19.0,50.0
